state,station_id,name,name_norm,address,suburb,postcode,lat,lng
QLD,61401450,Caltex Eight Mile Plains,caltex eight mile plains,2489 Logan Road,EIGHT MILE PLAINS,4113,-27.575392,153.091519
QLD,61401453,JIO Underwood,jio underwood,3077 Logan Road,UNDERWOOD,4119,-27.598813,153.109186
QLD,61401457,7-Eleven North Ipswich,7-eleven north ipswich,36 Downs Street,NORTH IPSWICH,4305,-27.603169,152.761489
QLD,61401460,7-Eleven Dinmore,7-eleven dinmore,29-31 Brisbane Road,DINMORE,4303,-27.598024,152.832097
QLD,61401461,Freedom Fuels Ipswich,freedom fuels ipswich,62 Brisbane Road,EBBW VALE,4304,-27.601009,152.826358
QLD,61401462,Ampol Foodary Goodna,ampol foodary goodna,Church Street,GOODNA,4300,-27.608638,152.897761
QLD,61401471,7-Eleven Algester,7-eleven algester,169 Algester Road,ALGESTER,4115,-27.612577,153.039553
QLD,61401473,Coles Express Woodridge,coles express woodridge,188-192 Kingston Rd (Cnr Moss St),WOODRIDGE,4114,-27.624373,153.116836
QLD,61401474,Metro Petroleum Kuraby,metro petroleum kuraby,1319 Beenleigh Road,KURABY,4112,-27.604144,153.089323
QLD,61401477,7-Eleven Springwood,7-eleven springwood,Springwood Road,SPRINGWOOD,4127,-27.610222,153.124147
QLD,61401478,Coles Express Springwood,coles express springwood,3495-3497 Pacific Highway,SLACKS CREEK,4127,-27.633622,153.131257
QLD,61401479,7-Eleven Woodridge,7-eleven woodridge,108-110 Compton Road,WOODRIDGE,4114,-27.618952,153.104983
QLD,61401480,Coles Express Daisy Hill,coles express daisy hill,21 Daisy Hill Rd (Allamanda Dr) Road,DAISY HILL,4127,-27.644707,153.153529
QLD,61401483,7-Eleven Logan City,7-eleven logan city,120 Wembley Road,LOGAN CITY,4114,-27.641272,153.107503
QLD,61401485,BP Mt Cotton,bp mt cotton,1605 Mt Cotton Road,MOUNT COTTON,4165,-27.637333,153.239623
QLD,61401487,BP Redland Bay,bp redland bay,721 Cleveland-Redland Bay Rd Cnr Double Jump Rd,REDLAND BAY,4165,-27.606007,153.288037
QLD,61401489,Ampol Foodary Ipswich,ampol foodary ipswich,10 Pine Street,NORTH IPSWICH,4305,-27.606817,152.762458
QLD,61401492,Metro West Ipswich,metro west ipswich,256 Brisbane Street,WEST IPSWICH,4305,-27.618898,152.749684
QLD,61401496,Ampol Foodary Leichhardt,ampol foodary leichhardt,Old Toowoomba Road,LEICHHARDT,4305,-27.627592,152.743669
QLD,61401497,Pacific Petroleum Churchill,pacific petroleum churchill,272 Warwick Rd,CHURCHILL,4305,-27.643974,152.75091
QLD,61401500,Ampol Foodary Booval,ampol foodary booval,180 Brisbane Road,BOOVAL,4304,-27.613441,152.792164
QLD,61401502,Metco Silkstone,metco silkstone,134 Blackstone Road,SILKSTONE,4304,-27.621451,152.789644
QLD,61401503,BP Eastern Heights,bp eastern heights,Robertson Road,EASTERN HEIGHTS,4305,-27.627994,152.777695
QLD,61401505,United Yamanto,united yamanto,20 Saleyards Road,YAMANTO,4305,-27.655108,152.747776
QLD,61401506,BP Yamanto,bp yamanto,500 Warwick Road,YAMANTO,4305,-27.660415,152.740213
QLD,61401507,Coles Express Yamanto,coles express yamanto,503 Warwick Road,YAMANTO,4305,-27.660061,152.739466
QLD,61401508,7-Eleven Redbank Plains,7-eleven redbank plains,355 Redbank Plains Road,REDBANK PLAINS,4301,-27.644962,152.871607
QLD,61401510,BP Kingston,bp kingston,469 Kingston Road,KINGSTON,4114,-27.658801,153.116863
QLD,61401512,7-Eleven Marsden,7-eleven marsden,7985 Chambers Flat Road,MARSDEN,4132,-27.680671,153.114682
QLD,61401514,Ampol Foodary Waterford,ampol foodary waterford,950 Kingston Road,WATERFORD WEST,4133,-27.691549,153.134371
QLD,61401517,Coles Express Loganholme,coles express loganholme,61-65 Bryants Road,LOGANHOLME,4129,-27.663322,153.177523
QLD,61401520,Pacific Petroleum Beenleigh,pacific petroleum beenleigh,21 City Road,BEENLEIGH,4207,-27.708448,153.202966
QLD,61401523,Ampol Foodary Carseldine,ampol foodary carseldine,1754 Gympie Road,CARSELDINE,4034,-27.342181,153.010801
QLD,61401524,Ampol Foodary Alexandra Hills,ampol foodary alexandra hills,Finucane Road,ALEXANDRA HILLS,4161,-27.522943,153.219754
QLD,61401530,Coles Express Coorparoo,coles express coorparoo,227 Old Cleveland Road,COORPAROO,4151,-27.496906,153.055324
QLD,61401531,Coles Express Alexandra Hills,coles express alexandra hills,96 Finucane Road,ALEXANDRA HILLS,4161,-27.521191,153.212152
QLD,61401534,Coles Express Rochedale,coles express rochedale,1009 Underwood Road,ROCHEDALE,4123,-27.595663,153.121522
QLD,61401535,Coles Express Calamvale,coles express calamvale,2654 Beaudesert Road,CALAMVALE,4116,-27.632785,153.047023
QLD,61401537,Coles Express Virginia,coles express virginia,1890 Sandgate Rd (Cnr Robinson Rd),VIRGINIA,4014,-27.369937,153.061645
QLD,61401541,Ampol Foodary Hamilton,ampol foodary hamilton,516 Kingsford Smith Drive,HAMILTON,4007,-27.438358,153.067039
QLD,61401543,7-Eleven Kensington Hills,7-eleven kensington hills,Kensington Way,BRAY PARK,4500,-27.296911,152.975134
QLD,61401544,BP Connect Bowen Bridge,bp connect bowen bridge,54 B Bowen Bridge Rd,HERSTON,4006,-27.445376,153.029391
QLD,61401545,Freedom Fuels Mt Gravatt,freedom fuels mt gravatt,154 Creek Road,MOUNT GRAVATT EAST,4122,-27.536311,153.087877
QLD,61401546,BP Connect Springwood,bp connect springwood,3388 Pacific Highway,SPRINGWOOD,4127,-27.622297,153.128134
QLD,61401547,7-Eleven Kingston,7-eleven kingston,325 Kingston Road,WOODRIDGE,4114,-27.644818,153.118117
QLD,61401550,Caltex Rochedale,caltex rochedale,670 Miles Platting Rd,ROCHEDALE SOUTH,4123,-27.580273,153.124741
QLD,61401551,EG Ampol Kenmore,eg ampol kenmore,2005 Moggill Road,KENMORE,4069,-27.507547,152.940547
QLD,61401554,Coles Express Holland Park,coles express holland park,21 Bapaume Rd (CNR Kuring-Gai Ave),HOLLAND PARK,4121,-27.526702,153.055816
QLD,61401555,Caltex Woodridge,caltex woodridge,127 Kingston Road,WOODRIDGE,4114,-27.628099,153.117901
QLD,61401559,BP Nerang,bp nerang,Cayuga Street,NERANG,4211,-27.999238,153.338983
QLD,61401560,Caltex Kalinga,caltex kalinga,Dawson Street,KALINGA,4030,-27.410437,153.047737
QLD,61401561,Coles Express Kippa-Ring,coles express kippa-ring,419 Elizabeth Avenue,KIPPA-RING,4021,-27.229066,153.085294
QLD,61401567,Hope Energy  Biggera Waters,hope energy biggera waters,241 Brisbane Road,BIGGERA WATERS,4216,-27.931363,153.376015
QLD,61401568,Freedom Fuels Acacia Ridge,freedom fuels acacia ridge,281 Learoyd Road,ACACIA RIDGE,4110,-27.595774,153.018424
QLD,61401569,Coles Express Marsden,coles express marsden,604-614 Browns Plains Rd (Cnr Second Ave),MARSDEN,4132,-27.680893,153.092203
QLD,61401587,Ampol Foodary Nerang,ampol foodary nerang,85 Spencer Road,NERANG,4211,-28.007725,153.344308
QLD,61401588,7-Eleven Victoria Point,7-eleven victoria point,439-447 Cleveland-Redland Bay Road,VICTORIA POINT,4165,-27.584359,153.281092
QLD,61401590,Caltex Wilston,caltex wilston,282 Newmarket Road,WILSTON,4051,-27.435997,153.015046
QLD,61401591,Caltex Mango Hill,caltex mango hill,1977 Anzac Avenue,MANGO HILL,4509,-27.226303,153.036016
QLD,61401597,Ampol Foodary Elanora,ampol foodary elanora,196 K P Mcgrath Drive,ELANORA,4221,-28.122814,153.461404
QLD,61401598,Pacific Fuel Solutions Burleigh Heads Depot,pacific fuel solutions burleigh heads depot,14 Ern Harley Drive,BURLEIGH HEADS,4220,-28.101943,153.412798
QLD,61401599,Freedom Fuels Redbank Plains,freedom fuels redbank plains,181 Kruger Parade,REDBANK PLAINS,4301,-27.627592,152.874604
QLD,61401602,7-Eleven Browns Plains,7-eleven browns plains,264 Browns Plains Road,BROWNS PLAINS,4118,-27.663931,153.063445
QLD,61401603,Caltex Chandler,caltex chandler,3210 Old Cleveland Road,CHANDLER,4155,-27.517378,153.183394
QLD,61401604,NightOwl Caltex Labrador,nightowl caltex labrador,177 Government Road,LABRADOR,4215,-27.948955,153.397144
QLD,61401605,BP Annerley,bp annerley,810 Ipswich Road,ANNERLEY,4103,-27.522508,153.025576
QLD,61401606,Liberty Deception Bay,liberty deception bay,655 Deception Bay Road,DECEPTION BAY,4508,-27.205168,153.038383
QLD,61401607,Shell Currumbin,shell currumbin,59 Currumbin Creek Road,CURRUMBIN,4223,-28.144642,153.471796
QLD,61401610,Ampol Foodary Coombabah,ampol foodary coombabah,384 Oxley Drive,COOMBABAH,4216,-27.912118,153.388372
QLD,61401613,Ampol Foodary Cleveland,ampol foodary cleveland,209 Bloomfield St Cnr Ross Ctr,CLEVELAND,4163,-27.532546,153.266347
QLD,61401616,7-Eleven Browns Plain,7-eleven browns plain,267 Browns Plains Road,BROWNS PLAINS,4118,-27.664036,153.061471
QLD,61401617,Coles Express Beenleigh,coles express beenleigh,1-5 George St (Cnr Boundary Rd),BEENLEIGH,4207,-27.714532,153.193585
QLD,61401620,Ampol Foodary Loganholme,ampol foodary loganholme,80 Bryants Road,LOGANHOLME,4129,-27.662977,153.179704
QLD,61401621,7-Eleven Woodridge,7-eleven woodridge,Compton Road,WOODRIDGE,4114,-27.620539,153.115258
QLD,61401625,Freedom Fuels Rocklea,freedom fuels rocklea,46 Sherwood Road,ROCKLEA,4106,-27.540847,153.008767
QLD,61401641,Ampol Foodary Carina,ampol foodary carina,849 Old Cleveland Road,CARINA,4152,-27.495943,153.093325
QLD,61401642,Freedom Fuels Ningi,freedom fuels ningi,1473 Caboolture-Bribie Island Road,NINGI,4511,-27.065563,153.112516
QLD,61401643,Ampol Foodary Samford,ampol foodary samford,Lot 1 Mt Glorious Road,SAMFORD VILLAGE,4520,-27.373288,152.886241
QLD,61401646,United Willowbank,united willowbank,2708 Cunningham Highway,HAIGSLEA,4306,-27.665731,152.692486
QLD,61401654,BP North Maclean,bp north maclean,Mt Lindesay Highway,NORTH MACLEAN,4280,-27.775711,153.014389
QLD,61401656,Matilda Blue Fuel Caboolture,matilda blue fuel caboolture,22 Beerburrum Road,CABOOLTURE,4510,-27.082012,152.952088
QLD,61401658,Ampol Bribie Island,ampol bribie island,151-153 First Avenue,BRIBIE ISLAND,4507,-27.080608,153.173557
QLD,61401667,Raceview Fuels,raceview fuels,138 Whitehill Road,RACEVIEW,4305,-27.632358,152.770752
QLD,61401670,Ampol Redbank,ampol redbank,73 Brisbane Road,REDBANK,4301,-27.600718,152.870263
QLD,61401676,7-Eleven Gumdale,7-eleven gumdale,698 New Cleveland Road,GUMDALE,4154,-27.491083,153.152974
QLD,61401679,NightOwl BP Logan Village,nightowl bp logan village,111-113 Albert Street,LOGAN VILLAGE,4207,-27.766879,153.108334
QLD,61401680,BP Grange,bp grange,238 Days Road,GRANGE,4051,-27.426013,153.013225
QLD,61401682,Ampol Foodary Blacksoil,ampol foodary blacksoil,1382 Warrego Highway,BLACKSOIL,4306,-27.579886,152.716579
QLD,61401683,Ampol Foodary Burpengary,ampol foodary burpengary,9-15 Progress Road,BURPENGARY,4505,-27.156283,152.976865
QLD,61401684,Caltex Dutton Park,caltex dutton park,200 Annerley Road,DUTTON PARK,4102,-27.498595,153.028027
QLD,61401685,Caltex Graceville,caltex graceville,295 Oxley Road,GRACEVILLE,4075,-27.524647,152.980639
QLD,61401686,Caltex Eagleby,caltex eagleby,128 River Hills Road,EAGLEBY,4207,-27.702133,153.211669
QLD,61401687,Nightowl Puma Enoggera,nightowl puma enoggera,282 Wardell Street,ENOGGERA,4051,-27.425092,152.989957
QLD,61401690,BP Clontarf,bp clontarf,271 Macdonnell Road,CLONTARF,4019,-27.234778,153.087358
QLD,61401691,Freedom Fuels Brendale,freedom fuels brendale,79 South Pine Road,BRENDALE,4500,-27.317812,152.988025
QLD,61401693,Ampol Foodary Parkwood,ampol foodary parkwood,Olsen Avenue,PARKWOOD,4214,-27.954556,153.383083
QLD,61401696,Ampol Foodary Mt Warren Park,ampol foodary mt warren park,40-42 Rochester Drive,MOUNT WARREN PARK,4207,-27.728359,153.208657
QLD,61401700,Metro Petroleum Acacia Ridge,metro petroleum acacia ridge,1434 Beaudesert Road,ACACIA RIDGE,4110,-27.588388,153.027757
QLD,61401701,NightOwl Puma Richlands,nightowl puma richlands,332 Archerfield Road,INALA,4077,-27.588166,152.959162
QLD,61401703,Freedom Fuels Willawong,freedom fuels willawong,233 Sherbrooke Road,WILLAWONG,4110,-27.594631,153.003997
QLD,61401707,Enhance Service Station & Tyre Plus Mechanic,enhance service station & tyre plus mechanic,150 Kelvin Grove Road,KELVIN GROVE,4059,-27.452992,153.011287
QLD,61401710,Mega Fuels Rocklea,mega fuels rocklea,1384 Ipswich Road,ROCKLEA,4106,-27.546661,153.010519
QLD,61401711,Liberty Yamanto,liberty yamanto,2282 Cunningham Highway,PURGA,4305,-27.662569,152.728666
QLD,61401712,BP Warrego Highway,bp warrego highway,1505 Warrego Highway,BLACKSOIL,4306,-27.575905,152.704102
QLD,61401713,Ampol Foodary Helensvale,ampol foodary helensvale,Pacific Highway,HELENSVALE,4212,-27.906337,153.318664
QLD,61401714,BP Waterford,bp waterford,Albert Street,WATERFORD WEST,4133,-27.693901,153.142624
QLD,61401718,Moorooka Servo,moorooka servo,485 Beaudesert Road,MOOROOKA,4105,-27.545146,153.019843
QLD,61401722,Freedom Fuels Goodna,freedom fuels goodna,114 Brisbane Terrace,GOODNA,4300,-27.606007,152.903785
QLD,61401723,Ampol Foodary Capalaba,ampol foodary capalaba,129-131 Redland Bay Road,CAPALABA,4157,-27.531382,153.197683
QLD,61401725,Caltex Wacol,caltex wacol,Boundary Road,WACOL,4076,-27.604504,152.932399
QLD,61401727,BP Sandgate,bp sandgate,45 Southerden Street,SANDGATE,4017,-27.315619,153.061132
QLD,61401728,BP Holland Park,bp holland park,779 Logan Road,HOLLAND PARK,4121,-27.514213,153.054688
QLD,61401729,Freedom Fuels Victoria Point,freedom fuels victoria point,216 Colburn Avenue,VICTORIA POINT,4165,-27.584995,153.301225
QLD,61401733,Puma Narangba,puma narangba,3 Mackie Road,NARANGBA,4504,-27.197281,152.984329
QLD,61401734,Coles Express Chatswood Road,coles express chatswood road,42-48 Chatswood Road,SPRINGWOOD,4127,-27.633616,153.139522
QLD,61401736,Ampol Foodary Reedy Creek,ampol foodary reedy creek,Gemvale Rd near Langport Pde,REEDY CREEK,4228,-28.093407,153.39137
QLD,61401737,Pearl Energy Durack,pearl energy durack,656 Blunder Road,DURACK,4077,-27.595948,152.987665
QLD,61401738,Ampol Foodary Marsden,ampol foodary marsden,10 Third Avenue,MARSDEN,4132,-27.679876,153.087967
QLD,61401739,BP Connect Albany Forest,bp connect albany forest,Old Northern Road,ALBANY CREEK,4035,-27.358132,152.969491
QLD,61401741,BP Brown Plains,bp brown plains,111 Browns Plains Road,BROWNS PLAINS,4118,-27.662389,153.048208
QLD,61401743,Coles Express Kallangur,coles express kallangur,1507 Anzac Ave (Cnr Duffield Rd),KALLANGUR,4503,-27.249379,153.001012
QLD,61401744,Ampol Foodary Sumner Park,ampol foodary sumner park,40 Sumners Road,SUMNER,4074,-27.560218,152.935915
QLD,61401745,BP Lawnton,bp lawnton,823 Gympie Road,LAWNTON,4501,-27.281521,152.982985
QLD,61401748,Ampol Foodary Hyperdome,ampol foodary hyperdome,Pacific Hwy Service Road,SHAILER PARK,4128,-27.659557,153.169084
QLD,61401749,BP Bowen Hills,bp bowen hills,230 Abbotsford Road,BOWEN HILLS,4006,-27.435733,153.041458
QLD,61401750,7-Eleven Nerang,7-eleven nerang,68 Price Street,NERANG,4211,-27.993151,153.333127
QLD,61401752,Ampol Foodary Robina,ampol foodary robina,Markeri Street,ROBINA,4226,-28.056769,153.394381
QLD,61401753,Coles Express Goodna,coles express goodna,2 Railway Terrace (Cnr Ipswich Mwy),GOODNA,4300,-27.600565,152.883916
QLD,61401754,Ampol Foodary Wishart,ampol foodary wishart,590 Mt Gravatt-Capalaba Road,WISHART,4122,-27.548392,153.108079
QLD,61401755,Ampol Foodary Waterford West,ampol foodary waterford west,76 Chambers Flat Road,WATERFORD WEST,4133,-27.681343,153.114634
QLD,61401756,Ampol Foodary Brassall,ampol foodary brassall,60 Hunter Street,BRASSALL,4305,-27.596341,152.745793
QLD,61401758,Ampol Foodary Kingston,ampol foodary kingston,280-282 Kingston Road,KINGSTON,4114,-27.633616,153.119251
QLD,61401759,BP Manly West,bp manly west,190 Radford Road,MANLY WEST,4179,-27.467413,153.153895
QLD,61401760,BP Ashmore,bp ashmore,Southport-Nerang Road,ASHMORE,4214,-27.986347,153.363151
QLD,61401761,Coles Express Birkdale,coles express birkdale,143-153 Birkdale Rd (Cnr Napier St),BIRKDALE,4159,-27.493126,153.216292
QLD,61401762,Ampol Foodary Southport,ampol foodary southport,152 Smith Street,SOUTHPORT,4215,-27.962275,153.395566
QLD,61401763,Metro Eagleby,metro eagleby,87 Distillery Road,EAGLEBY,4207,-27.721732,153.216985
QLD,61401764,BP Highland Park,bp highland park,101 Alexander Drive,NERANG,4211,-28.013209,153.335896
QLD,61401765,BP Connect Mt Warren Park,bp connect mt warren park,Beaudesert-Beenleigh Road,MOUNT WARREN PARK,4207,-27.722827,153.194962
QLD,61401766,BP Wacol Truck Stop,bp wacol truck stop,Boundary Road,WACOL,4076,-27.593572,152.934634
QLD,61401767,Coles Express Elanora,coles express elanora,Guineas Creek Rd & Coolgardie St,ELANORA,4221,-28.136674,153.467551
QLD,61401768,Ampol Foodary Churchill,ampol foodary churchill,126 Warwick Road,CHURCHILL,4305,-27.633511,152.756545
QLD,61401769,Coles Express Albany Creek,coles express albany creek,171 Old Northern Road,ALBANY CREEK,4035,-27.346018,152.964529
QLD,61401770,NightOwl Shell Wakerley,nightowl shell wakerley,352 Green Camp Road,WAKERLEY,4154,-27.493009,153.169057
QLD,61401772,Ampol Foodary Slacks Creek,ampol foodary slacks creek,115-119 Paradise Road,SLACKS CREEK,4127,-27.640531,153.131401
QLD,61401773,United Loganlea,united loganlea,246 Loganlea Road,LOGANLEA,4131,-27.666991,153.139183
QLD,61401774,Freedom Fuels Rocklea Granard Rd,freedom fuels rocklea granard rd,113 Granard Road,ROCKLEA,4106,-27.557455,153.015412
QLD,61401775,Ampol Foodary Bellbowrie,ampol foodary bellbowrie,3198 Moggill Road,BELLBOWRIE,4070,-27.562696,152.887045
QLD,61401777,Liberty Karawatha,liberty karawatha,180-200 Compton Road,KARAWATHA,4117,-27.617602,153.093907
QLD,61401778,Ampol Foodary Camira,ampol foodary camira,314 Old Logan Road,CAMIRA,4300,-27.634924,152.916427
QLD,61401779,Coles Express Cleveland,coles express cleveland,230 Bloomfield Street,CLEVELAND,4163,-27.534892,153.266824
QLD,61401780,Coles Express Deception Bay,coles express deception bay,376 Deception Bay Road,DECEPTION BAY,4508,-27.190165,153.018451
QLD,61401781,Liberty Lawnton,liberty lawnton,706-708 Gympie Road,LAWNTON,4501,-27.290038,152.984626
QLD,61401782,Ampol Foodary Caboolture Travel Centre,ampol foodary caboolture travel centre,Bruce Hwy & Pumicestone Rd,CABOOLTURE,4510,-27.042301,152.975341
QLD,61401783,Coles Express Glasshouse Mountains Outbound,coles express glasshouse mountains outbound,4249 Bruce Hwy (Northbound),GLASS HOUSE MOUNTAINS,4519,-26.920324,152.993515
QLD,61401784,Coles Express Glasshouse Mountain Inbound,coles express glasshouse mountain inbound,4288 Bruce Hwy (Southbound),GLASS HOUSE MOUNTAINS,4519,-26.917099,152.996062
QLD,61401786,EG Ampol Caloundra,eg ampol caloundra,37 Caloundra Road,CALOUNDRA WEST,4551,-26.795875,153.110515
QLD,61401788,BP Caloundra,bp caloundra,53 Caloundra Road,CALOUNDRA,4551,-26.794642,153.106714
QLD,61401792,Rainbow Fuel,rainbow fuel,79 Arthur Street,CALOUNDRA,4551,-26.799856,153.131209
QLD,61401794,Coles Express Caloundra,coles express caloundra,69 Beerburrum Street,CALOUNDRA,4551,-26.779882,153.125212
QLD,61401795,Caltex Currimundi,caltex currimundi,695 Nicklin Way,CURRIMUNDI,4551,-26.767186,153.122284
QLD,61401796,7-Eleven Wurtulla,7-eleven wurtulla,Nicklin Way,WURTULLA,4575,-26.758801,153.125068
QLD,61401797,BP Kawana,bp kawana,22 Wyanda Drive,BOKARINA,4575,-26.731642,153.129595
QLD,61401798,Coles Express Kawana,coles express kawana,27 Nicklin Way,BUDDINA,4575,-26.705251,153.130072
QLD,61401799,BP Connect Maroochy Plaza,bp connect maroochy plaza,185 Maroochydore Road,MAROOCHYDORE,4558,-26.655772,153.073552
QLD,61401801,Ampol Foodary Maroochydore,ampol foodary maroochydore,Aerodrome Road,MAROOCHYDORE,4558,-26.659345,153.097195
QLD,61401802,7-Eleven Maroochydore North,7-eleven maroochydore north,53 Aerodrome Road,MAROOCHYDORE,4558,-26.660002,153.100462
QLD,61401806,Coles Express Mooloolaba,coles express mooloolaba,57 Brisbane Rd (Cnr Foote St),MOOLOOLABA,4557,-26.683957,153.118012
QLD,61401810,Shell Buderim,shell buderim,116 King Street,BUDERIM,4556,-26.682745,153.067612
QLD,61401811,Puma Buderim,puma buderim,96 King Street,BUDERIM,4556,-26.682745,153.064879
QLD,61401815,Caltex Bli Bli,caltex bli bli,148 David Low Way,BLI BLI,4560,-26.635744,153.039235
QLD,61401816,United Bli Bli,united bli bli,297 David Low Way,BLI BLI,4560,-26.622451,153.042205
QLD,61401817,BP Pacific Paradise Roadhouse,bp pacific paradise roadhouse,694/696 David Low Way,PACIFIC PARADISE,4564,-26.615758,153.081376
QLD,61401819,United Coolum Beach,united coolum beach,1616-1618 David Low Way,COOLUM BEACH,4573,-26.527951,153.090382
QLD,61401820,Puma Peregian,puma peregian,2215 David Low Way,PEREGIAN BEACH,4573,-26.489632,153.093865
QLD,61401822,Coles Express Noosa,coles express noosa,49 David Low Way,NOOSA HEADS,4567,-26.398732,153.093499
QLD,61401824,BP Noosaville,bp noosaville,52-54 Mary Street,NOOSAVILLE,4566,-26.400409,153.068443
QLD,61401828,Ampol Foodary Tewantin,ampol foodary tewantin,44 Doonella Street,TEWANTIN,4565,-26.392633,153.039187
QLD,61401830,Coles Express Tewantin,coles express tewantin,60 Poinciana Avenue,TEWANTIN,4565,-26.390737,153.034687
QLD,61401831,BP Tewantin,bp tewantin,141 Cooroy-Noosa Road,TEWANTIN,4565,-26.397784,153.015739
QLD,61401832,United Doonan,united doonan,686 Eumundi-Noosa Road,DOONAN,4562,-26.445802,153.022813
QLD,61401836,BP Yandina Foodstop,bp yandina foodstop,24 Farrell Street,YANDINA,4561,-26.559991,152.956732
QLD,61401837,Freedom Fuels Nambour,freedom fuels nambour,1251 Nambour Connection Road,KULANGOOR,4560,-26.588239,152.968018
QLD,61401839,Coles Express Nambour Panorama Dr,coles express nambour panorama dr,589 Nambour Connection Road,NAMBOUR,4560,-26.641048,152.962651
QLD,61401840,BP Connect Palms Corner,bp connect palms corner,Currie Street,NAMBOUR,4560,-26.631133,152.960548
QLD,61401841,EG Ampol Nambour,eg ampol nambour,178 Currie Street,NAMBOUR,4560,-26.630524,152.959807
QLD,61401843,Caltex Nambour,caltex nambour,919 Nambour Connection Road,NAMBOUR,4560,-26.616097,152.969014
QLD,61401844,7-Eleven Nambour,7-eleven nambour,922 Nambour Connection Road,NAMBOUR,4560,-26.616553,152.969395
QLD,61401850,BP Mooloolah Pines,bp mooloolah pines,22 Karanne Drive,MOOLOOLAH,4553,-26.764555,152.963206
QLD,61401851,BP Landsborough,bp landsborough,4 Railway Street,LANDSBOROUGH,4550,-26.810143,152.966992
QLD,61401854,Caltex Glasshouse,caltex glasshouse,840 Glass House Mountains Road,GLASS HOUSE MOUNTAINS,4518,-26.907877,152.958928
QLD,61401858,United Caboolture,united caboolture,45 Beerburrum Road,CABOOLTURE,4510,-27.079153,152.951755
QLD,61401861,Jio Caboolture,jio caboolture,37 Lower King Street,CABOOLTURE,4510,-27.084568,152.958118
QLD,61401862,Ampol Foodary Caboolture,ampol foodary caboolture,2-8 Beachmere Road,CABOOLTURE,4510,-27.086845,152.980549
QLD,61401863,NightOwl Shell Caboolture,nightowl shell caboolture,686 Caboolture Bribie Island Road,CABOOLTURE,4510,-27.072652,153.025132
QLD,61401866,Coles Express Morayfield,coles express morayfield,113-137 Morayfield Road,CABOOLTURE,4510,-27.098317,152.949256
QLD,61401867,BP Morayfield,bp morayfield,251-257 Morayfield Road,MORAYFIELD,4506,-27.110869,152.950681
QLD,61401868,7-Eleven Morayfield,7-eleven morayfield,272 Morayfield Road,MORAYFIELD,4506,-27.112273,152.950771
QLD,61401869,Aussie World Garage Palmview,aussie world garage palmview,73 Frizzo Road,PALMVIEW,4553,-26.751733,153.046027
QLD,61401872,BP Forest Glen,bp forest glen,"384 Mons Rd, Forest Glen QLD 4556, Australia",FOREST GLEN,4556,-26.684719,153.004221
QLD,61401873,BP Northbound Forest Glen,bp northbound forest glen,1556 Chevallum Road,CHEVALLUM,4555,-26.690311,153.004066
QLD,61401874,BP Glenview,bp glenview,2632 Steve Irwin Way,GLENVIEW,4553,-26.779453,153.017365
QLD,61401875,Shell Coochin Creek Co-op,shell coochin creek co-op,39 Simpson Street,BEERWAH,4519,-26.856556,152.957917
QLD,61401880,Caltex Currumbin,caltex currumbin,"Cnr Hayter and Stewart St,",CURRUMBIN,4223,-28.146871,153.475222
QLD,61401881,Ampol Foodary Rochedale,ampol foodary rochedale,720 Underwood Road,ROCHEDALE SOUTH,4123,-27.595006,153.121495
QLD,61401884,BP Tanawha,bp tanawha,420 Tanawha Tourist Dr,TANAWHA,4556,-26.712703,153.04746
QLD,61401885,Liberty Tanawha,liberty tanawha,316 Tanawha Tourist Drive,TANAWHA,4556,-26.711698,153.036715
QLD,61401886,Liberty Sunnybank Hills,liberty sunnybank hills,297 Pinelands Road,SUNNYBANK HILLS,4109,-27.602254,153.056341
QLD,61401887,Ampol Foodary Cleveland Shore St,ampol foodary cleveland shore st,19-23 Shore Street West,CLEVELAND,4163,-27.524308,153.253615
QLD,61401888,7-Eleven Richlands,7-eleven richlands,208 Progress Road,RICHLANDS,4077,-27.597934,152.949748
QLD,61401889,Caltex Kunda Park,caltex kunda park,584 Maroochydore Road,KUNDA PARK,4556,-26.662342,153.036451
QLD,61401893,Ampol Nambour Diesel Stop,ampol nambour diesel stop,19-21 Rigby Street,NAMBOUR,4560,-26.618458,152.962561
QLD,61401894,Ampol Foodary Lawnton,ampol foodary lawnton,824 Gympie Road,LAWNTON,4501,-27.281161,152.982112
QLD,61401899,EG Ampol Goodna,eg ampol goodna,103 Redbank Plains Road,GOODNA,4300,-27.628153,152.883583
QLD,61401903,Coles Express Runaway Bay,coles express runaway bay,387 Oxley Drive,RUNAWAY BAY,4216,-27.911881,153.389203
QLD,61401904,Ampol Foodary West Burleigh,ampol foodary west burleigh,9-15 Tallebudgera Creek Rd,BURLEIGH HEADS,4220,-28.110208,153.440752
QLD,61401905,Ampol Foodary Richlands,ampol foodary richlands,209 Progress Road,RICHLANDS,4077,-27.596896,152.949664
QLD,61401906,BP Express Eight Mile Plains,bp express eight mile plains,253 Padstow Road,EIGHT MILE PLAINS,4113,-27.575608,153.088015
QLD,61401907,United Bald Hills,united bald hills,73 Strathpine Road,BALD HILLS,4036,-27.317716,153.009106
QLD,61401908,EG Ampol Virginia,eg ampol virginia,17-25 Toombul Road,VIRGINIA,4013,-27.383575,153.064213
QLD,61401909,EG Ampol Hope Island,eg ampol hope island,69-71 Crescent Avenue,HOPE ISLAND,4212,-27.877357,153.374623
